"order_id","order_date","customer_id","customer_name","city","pincode","product_id","product_name","category","quantity","price","discount","total_amount","payment_method","delivery_type","order_status","vendor_id","vendor_name","coupon_code","rating","is_returned","delivery_time_days"
"157","2025-06-19","C005276","Customer_5276","Gaya","992051","P1023","Coffee_200g","Beverages","2","183","94","272","NetBanking","Standard","Delivered","V0062","Vendor_62","FESTIVE10","","N","2"
"158","2025-06-06","C001470","Customer_1470","Solapur","200864","P1044","Pickle_500g","Grocery","2","248","0","496","COD","Standard","Delivered","V0037","Vendor_37","","","N","3"
"159","2024-02-08","C006685","Customer_6685","Dhanbad","387795","P1044","Pickle_500g","Grocery","2","143","0","286","Wallet","Standard","Delivered","V0096","Vendor_96","","5","N","1"
"160","2024-08-22","C003094","Customer_3094","Jaipur","839015","P1017","MobileCharger","Electronics","1","850","0","850","Wallet","Standard","Returned","V0197","Vendor_197","","","Y","1"
"161","2025-10-14","C003240","Customer_3240","Jodhpur","675134","P1045","SurgicalGloves","Household","3","307","201","720","UPI","Standard","Delivered","V0122","Vendor_122","ZP100","","N","2"
"162","2025-01-19","C001847","Customer_1847","Durgapur","824451","P1039","InstantNoodlesPack","Snacks","1","47","0","47","Card","Standard","Delivered","V0114","Vendor_114","","4","N","3"
"163","2025-09-23","C006603","Customer_6603","Gaya","111715","P1040","SweetsBox","Bakery","2","88","0","176","COD","Express","Delivered","V0120","Vendor_120","","","N","2"
"164","2025-03-24","C002759","Customer_2759","Varanasi","113060","P1043","OlivesJar","Grocery","2","193","0","386","UPI","Standard","Delivered","V0070","Vendor_70","","5","N","1"
"165","2024-11-25","C001494","Customer_1494","Rajkot","888637","P1012","Shampoo_200ml","PersonalCare","2","199","99","299","Card","Standard","Delivered","V0071","Vendor_71","SAVE20","","N","2"
"166","2024-08-25","C006417","Customer_6417","Shimla","573694","P1036","Soda_330ml","Beverages","1","172","0","172","NetBanking","Standard","Delivered","V0067","Vendor_67","","","N","3"
"167","2024-06-26","C007977","Customer_7977","Ajmer","889879","P1043","OlivesJar","Grocery","1","214","0","214","COD","Standard","Delivered","V0190","Vendor_190","","5","N","2"
"168","2024-08-25","C006300","Customer_6300","Agra","681679","P1042","Maggie_2pack","Snacks","1","97","0","97","COD","Express","Processing","V0043","Vendor_43","","","N","0"
"169","2025-07-28","C007901","Customer_7901","Ludhiana","741121","P1018","Mask_10pc","Household","2","253","0","506","NetBanking","Standard","Delivered","V0011","Vendor_11","","","N","1"
"170","2025-05-06","C000454","Customer_454","Nagpur","","P1010","Eggs_12pc","Dairy","1","127","23","104","NetBanking","Standard","Delivered","V0011","Vendor_11","ZP100","","N","2"
"171","2025-02-10","C007451","Customer_7451","Nellore","244047","P1040","SweetsBox","Bakery","3","65","0","195","COD","Express","Delivered","V0050","Vendor_50","","4","N","1"
"172","2024-06-18","C001820","Customer_1820","Mumbai","732987","P1045","SurgicalGloves","Household","2","264","0","528","UPI","Standard","Delivered","V0123","Vendor_123","","5","N","3"
"173","2024-03-10","C004404","Customer_4404","Gwalior","126563","P1032","Mayonnaise_250g","Grocery","1","195","0","195","COD","Standard","Delivered","V0101","Vendor_101","","4","N","2"
"174","2024-11-27","C006602","Customer_6602","Gwalior","459378","P1042","Maggie_2pack","Snacks","1","91","9","82","Wallet","Standard","Delivered","V0009","Vendor_9","SAVE20","5","N","4"
"175","2024-09-30","C005437","Customer_5437","Durgapur","941738","P1034","PeanutButter_350g","Grocery","1","214","0","214","Card","Standard","Delivered","V0121","Vendor_121","","4","N","3"
"176","2025-03-20","C002351","Customer_2351","Gurgaon","767748","P1035","CookingGasRefill","Household","1","264","13","251","COD","Standard","Delivered","V0096","Vendor_96","ZP100","","N","3"
"177","2024-02-22","C005193","Customer_5193","Indore","891957","P1024","BiscuitsPack","Snacks","1","74","0","74","UPI","Standard","Cancelled","V0183","Vendor_183","","","N","2"
"178","2024-05-27","C006156","Customer_6156","Mumbai","252065","P1024","BiscuitsPack","Snacks","1","63","0","63","Wallet","Standard","Delivered","V0166","Vendor_166","","","N","1"
"179","2025-08-09","C005105","Customer_5105","Shimla","163579","P1047","LipBalm","PersonalCare","2","145","0","290","COD","Standard","Delivered","V0051","Vendor_51","","4","N","2"
"180","2024-10-19","C006747","Customer_6747","Dhanbad","400282","P1020","Chicken_1kg","Meat","3","258","0","774","NetBanking","Standard","Delivered","V0080","Vendor_80","","","N","1"
"181","2024-03-31","C001661","Customer_1661","Aligarh","535670","P1022","Tea_250g","Beverages","1","128","0","128","COD","Express","Delivered","V0197","Vendor_197","","5","N","1"
"182","2025-02-02","C005540","Customer_5540","Surat","619416","P1041","BreadLoaf","Bakery","2","53","0","106","NetBanking","Standard","Delivered","V0041","Vendor_41","","5","N","2"
"183","2024-05-24","C003746","Customer_3746","Rajkot","115044","P1034","PeanutButter_350g","Grocery","1","253","0","253","UPI","Standard","Delivered","V0112","Vendor_112","","4","N","3"
"184","2025-03-13","C006066","Customer_6066","Kolkata","280760","P1043","OlivesJar","Grocery","1","240","0","240","COD","Standard","Delivered","V0055","Vendor_55","","","N","2"
"185","2025-11-17","C001714","Customer_1714","Chandigarh","726138","P1002","Milk_1L","Dairy","2","111","41","181","Card","Standard","Delivered","V0068","Vendor_68","SAVE20","","N","2"
"186","2025-10-24","C002028","Customer_2028","Jalandhar","335229","P1009","Rice_5kg","Grocery","1","282","30","252","Wallet","Standard","Delivered","V0002","Vendor_2","FREESHIP","5","N","2"
"187","2025-02-03","C000524","Customer_524","Jammu","206549","P1041","BreadLoaf","Bakery","1","59","0","59","Wallet","Express","Delivered","V0059","Vendor_59","","5","N","1"
"188","2025-07-17","C007831","Customer_7831","Tirupati","216782","P1011","Toothpaste_100g","PersonalCare","1","149","0","149","Card","Standard","Delivered","V0087","Vendor_87","","5","N","3"
"189","2025-05-17","C001670","Customer_1670","Durgapur","361498","P1026","Juice_1L","Beverages","1","143","0","143","NetBanking","Standard","Processing","V0138","Vendor_138","","","N","2"
"190","2024-08-07","C007989","Customer_7989","Mysore","555031","P1042","Maggie_2pack","Snacks","2","76","0","152","NetBanking","Express","Delivered","V0148","Vendor_148","","","N","1"
"191","2024-06-09","C003469","Customer_3469","Lucknow","878590","P1021","FrozenFish_1kg","Frozen","1","204","0","204","Card","Standard","Delivered","V0150","Vendor_150","","","N","3"
"192","2024-02-20","C005582","Customer_5582","Bengaluru","209293","P1012","Shampoo_200ml","PersonalCare","1","167","0","167","NetBanking","Standard","Delivered","V0184","Vendor_184","","","N","4"
"193","2024-09-23","C000900","Customer_900","Mumbai","813659","P1032","Mayonnaise_250g","Grocery","2","192","38","346","Wallet","Express","Delivered","V0017","Vendor_17","NEWUSER50","5","N","2"
"194","2024-07-13","C001342","Customer_1342","Gaya","385204","P1007","OliveOil_500ml","Grocery","1","209","0","209","Card","Standard","Delivered","V0066","Vendor_66","","","N","4"
"195","2024-01-21","C001983","Customer_1983","Kanpur","281266","P1049","BabyWipes","Baby","2","227","0","454","Card","Standard","Delivered","V0130","Vendor_130","","5","N","1"
"196","2025-10-14","C001781","Customer_1781","Amritsar","467673","P1022","Tea_250g","Beverages","1","127","0","127","Wallet","Standard","Delivered","V0128","Vendor_128","","","N","1"
"197","2024-08-14","C006078","Customer_6078","Amritsar","360718","P1038","IceCream_500ml","Frozen","1","394","0","394","Wallet","Standard","Delivered","V0119","Vendor_119","","4","N","2"
"198","2025-10-05","C000521","Customer_521","Tirupati","318974","P1048","BabyDiapers","Baby","1","314","66","248","UPI","Standard","Delivered","V0137","Vendor_137","FESTIVE10","","N","2"
"199","2024-06-29","C001893","Customer_1893","Asansol","352975","P1009","Rice_5kg","Grocery","1","245","0","245","Card","Standard","Delivered","V0069","Vendor_69","","5","N","2"
"200","2025-04-22","C006284","Customer_6284","Nellore","897812","P1020","Chicken_1kg","Meat","2","370","0","740","UPI","Standard","Delivered","V0066","Vendor_66","","","N","3"
"201","2025-05-17","C003053","Customer_3053","Raipur","288866","P1008","Sugar_1kg","Grocery","3","181","40","503","Wallet","Express","Delivered","V0017","Vendor_17","SAVE20","","N","0"
"202","2024-08-07","C005754","Customer_5754","Jammu","841526","P1046","FaceWash_100ml","PersonalCare","2","207","0","414","COD","Standard","Delivered","V0134","Vendor_134","","","N","4"
"203","2025-02-17","C005338","Customer_5338","Bhubaneswar","421529","P1026","Juice_1L","Beverages","2","202","0","404","Card","Standard","Delivered","V0120","Vendor_120","","","N","3"
"204","2025-05-12","C007047","Customer_7047","Nellore","","P1014","Detergent_2kg","Household","1","248","38","210","NetBanking","Standard","Delivered","V0197","Vendor_197","FREESHIP","5","N","2"
"205","2024-09-23","C000452","Customer_452","Pune","191494","P1007","OliveOil_500ml","Grocery","2","244","0","488","NetBanking","Standard","Delivered","V0180","Vendor_180","","","N","2"
"206","2024-05-31","C004337","Customer_4337","Gaya","581163","P1048","BabyDiapers","Baby","1","225","0","225","UPI","Express","Delivered","V0053","Vendor_53","","","N","2"
"207","2025-06-10","C007881","Customer_7881","Patna","476888","P1047","LipBalm","PersonalCare","2","147","0","294","Card","Standard","Delivered","V0146","Vendor_146","","5","N","1"
"208","2025-07-16","C001343","Customer_1343","Nellore","429325","P1038","IceCream_500ml","Frozen","3","288","0","864","COD","Express","Delivered","V0115","Vendor_115","","5","N","2"
"209","2024-06-25","C000150","Customer_150","Hyderabad","264041","P1018","Mask_10pc","Household","1","168","0","168","Wallet","Standard","Delivered","V0187","Vendor_187","","","N","4"
"210","2025-05-19","C006561","Customer_6561","Tirupati","477491","P1030","Pasta_500g","Grocery","2","142","30","254","UPI","Standard","Delivered","V0160","Vendor_160","FESTIVE10","4","N","2"
"211","2024-09-21","C007481","Customer_7481","Jodhpur","722063","P1039","InstantNoodlesPack","Snacks","1","89","0","89","Wallet","Standard","Delivered","V0084","Vendor_84","","4","N","1"
"212","2024-09-26","C007242","Customer_7242","Rajkot","754284","P1041","BreadLoaf","Bakery","3","60","0","180","Wallet","Express","Delivered","V0200","Vendor_200","","","N","1"
"213","2024-08-12","C001837","Customer_1837","Solapur","431295","P1030","Pasta_500g","Grocery","2","165","0","330","COD","Standard","Delivered","V0064","Vendor_64","","4","N","3"
"214","2025-10-14","C003650","Customer_3650","Shimla","331721","P1016","RiceCooker","Appliances","1","1629","0","1629","NetBanking","Standard","Delivered","V0137","Vendor_137","","","N","3"
"215","2024-06-16","C005776","Customer_5776","Vadodara","654342","P1043","OlivesJar","Grocery","2","214","0","428","Wallet","Standard","Delivered","V0186","Vendor_186","","","N","2"
"216","2024-02-02","C004323","Customer_4323","Pune","590610","P1029","Cheese_200g","Dairy","3","109","0","327","Card","Standard","Returned","V0036","Vendor_36","","","Y","4"
"217","2024-07-15","C007921","Customer_7921","Tirupati","512896","P1030","Pasta_500g","Grocery","1","224","0","224","UPI","Express","Delivered","V0064","Vendor_64","","5","N","1"
"218","2025-05-19","C000698","Customer_698","Pune","994679","P1040","SweetsBox","Bakery","1","58","0","58","Wallet","Express","Delivered","V0081","Vendor_81","","5","N","1"
"219","2025-04-29","C007599","Customer_7599","Durgapur","526093","P1028","Butter_200g","Dairy","1","133","0","133","COD","Standard","Processing","V0146","Vendor_146","","","N","3"
"220","2024-07-10","C006143","Customer_6143","Kolkata","199035","P1034","PeanutButter_350g","Grocery","3","169","0","507","NetBanking","Standard","Delivered","V0162","Vendor_162","","","N","2"
"221","2025-11-16","C000286","Customer_286","Surat","651425","P1015","FloorCleaner_1L","Household","2","224","0","448","COD","Standard","Delivered","V0117","Vendor_117","","5","N","2"
"222","2025-07-02","C000584","Customer_584","Bhopal","220313","P1014","Detergent_2kg","Household","2","206","0","412","Card","Standard","Delivered","V0034","Vendor_34","","","N","4"
"223","2025-11-20","C002569","Customer_2569","Lucknow","311478","P1019","FrozenPeas_500g","Frozen","2","268","0","536","UPI","Standard","Delivered","V0108","Vendor_108","","5","N","4"
"224","2024-08-29","C007791","Customer_7791","Meerut","176940","P1029","Cheese_200g","Dairy","2","106","0","212","Card","Standard","Delivered","V0002","Vendor_2","","5","N","3"
"225","2025-05-01","C007034","Customer_7034","Gaya","424829","P1015","FloorCleaner_1L","Household","3","235","0","705","NetBanking","Standard","Delivered","V0080","Vendor_80","","3","N","4"
"226","2024-08-04","C002453","Customer_2453","Dhanbad","112138","P1050","Handwash_250ml","Household","1","186","0","186","UPI","Standard","Delivered","V0114","Vendor_114","","","N","2"
"227","2025-07-02","C001849","Customer_1849","Delhi","745754","P1003","Paneer_200g","Dairy","1","78","21","57","COD","Express","Delivered","V0109","Vendor_109","FESTIVE10","5","N","2"
"228","2025-03-11","C007317","Customer_7317","Jammu","264332","P1043","OlivesJar","Grocery","3","191","0","573","Wallet","Standard","Delivered","V0044","Vendor_44","","","N","1"
"229","2025-04-04","C000182","Customer_182","Asansol","979705","P1010","Eggs_12pc","Dairy","3","111","0","333","UPI","Standard","Processing","V0142","Vendor_142","","","N","4"
"230","2024-01-17","C006996","Customer_6996","Asansol","963487","P1035","CookingGasRefill","Household","1","168","0","168","Wallet","Standard","Returned","V0063","Vendor_63","","","Y","2"
"231","2024-05-16","C003809","Customer_3809","Amritsar","272102","P1043","OlivesJar","Grocery","1","176","48","128","Wallet","Standard","Delivered","V0125","Vendor_125","FREESHIP","4","N","2"
"232","2024-08-11","C000770","Customer_770","Mumbai","139864","P1045","SurgicalGloves","Household","1","238","0","238","Wallet","Standard","Returned","V0099","Vendor_99","","","Y","2"
"233","2025-03-06","C004920","Customer_4920","Gwalior","980823","P1022","Tea_250g","Beverages","1","150","0","150","Wallet","Standard","Delivered","V0045","Vendor_45","","","N","4"
"234","2025-07-13","C001639","Customer_1639","Coimbatore","931718","P1012","Shampoo_200ml","PersonalCare","3","192","0","576","NetBanking","Standard","Cancelled","V0081","Vendor_81","","","N","2"
"235","2024-11-06","C004997","Customer_4997","Rajkot","583676","P1035","CookingGasRefill","Household","3","231","0","693","NetBanking","Standard","Delivered","V0029","Vendor_29","","4","N","1"
"236","2024-08-12","C006304","Customer_6304","Indore","980623","P1038","IceCream_500ml","Frozen","2","261","0","522","NetBanking","Standard","Returned","V0053","Vendor_53","","","Y","3"
"237","2025-08-07","C003041","Customer_3041","Tirupati","191210","P1047","LipBalm","PersonalCare","3","151","0","453","UPI","Standard","Delivered","V0170","Vendor_170","","3","N","4"
"238","2024-06-13","C003348","Customer_3348","Bengaluru","285929","P1049","BabyWipes","Baby","1","257","0","257","Wallet","Express","Processing","V0123","Vendor_123","","","N","0"
"239","2024-10-23","C003720","Customer_3720","Indore","696462","P1014","Detergent_2kg","Household","1","203","0","203","NetBanking","Standard","Delivered","V0097","Vendor_97","","5","N","3"
"240","2024-10-27","C002834","Customer_2834","Pune","540638","P1042","Maggie_2pack","Snacks","2","71","0","142","Card","Standard","Delivered","V0200","Vendor_200","","","N","4"
"241","2025-11-24","C006794","Customer_6794","Solapur","349891","P1050","Handwash_250ml","Household","1","239","0","239","Wallet","Express","Delivered","V0067","Vendor_67","","","N","1"
"242","2024-11-28","C003379","Customer_3379","Coimbatore","804211","P1049","BabyWipes","Baby","3","232","125","571","Wallet","Standard","Delivered","V0067","Vendor_67","SAVE20","","N","1"
"243","2024-06-03","C003565","Customer_3565","Tirupati","328046","P1006","WholeWheatAtta_5kg","Grocery","1","186","0","186","UPI","Standard","Delivered","V0167","Vendor_167","","4","N","2"
